onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	3.999	fb_a_pos	0.000	0.000
46.001	10.000	feel	n/a	n/a
56.001	4.001	fb_a_pos	-0.200	0.529
60.002	9.998	feel	n/a	n/a
70.000	4.001	fb_a_pos	0.203	0.589
74.001	10.000	feel	n/a	n/a
84.001	4.000	fb_a_pos	-0.037	0.826
88.001	10.000	feel	n/a	n/a
98.001	4.000	fb_a_pos	-0.260	0.114
102.001	9.999	rest	n/a	n/a
112.000	4.000	fb_v_neg	0.000	0.000
116.000	10.000	feel	n/a	n/a
126.000	4.002	fb_v_neg	0.697	0.743
130.002	9.999	feel	n/a	n/a
140.001	4.000	fb_v_neg	0.317	0.320
144.001	9.999	feel	n/a	n/a
154.000	4.002	fb_v_neg	-0.611	0.117
158.002	9.998	feel	n/a	n/a
168.000	4.000	fb_v_neg	-0.177	0.420
172.000	10.002	rest	n/a	n/a
182.002	3.999	fb_v_pos	0.000	0.000
186.001	10.000	feel	n/a	n/a
196.001	3.999	fb_v_pos	-0.183	0.077
200.000	10.001	feel	n/a	n/a
210.001	3.999	fb_v_pos	0.220	-0.203
214.000	10.000	feel	n/a	n/a
224.000	4.001	fb_v_pos	0.031	-0.120
228.001	10.000	feel	n/a	n/a
238.001	4.002	fb_v_pos	0.086	-0.426
242.003	9.998	rest	n/a	n/a
252.001	4.000	fb_a_neg	0.000	0.000
256.001	10.000	feel	n/a	n/a
266.001	4.001	fb_a_neg	-0.231	0.617
270.002	10.000	feel	n/a	n/a
280.002	4.000	fb_a_neg	-0.054	-0.400
284.002	10.000	feel	n/a	n/a
294.002	3.999	fb_a_neg	-0.151	-0.740
298.001	9.999	feel	n/a	n/a
308.000	4.000	fb_a_neg	-0.349	-0.617
312.000	10.002	rest	n/a	n/a
322.002	3.999	fb_v_pos	0.000	0.000
326.001	10.001	feel	n/a	n/a
336.002	3.998	fb_v_pos	0.197	0.043
340.000	10.000	feel	n/a	n/a
350.000	4.001	fb_v_pos	0.771	-0.386
354.001	10.001	feel	n/a	n/a
364.002	4.000	fb_v_pos	0.854	0.777
368.002	9.998	feel	n/a	n/a
378.000	4.002	fb_v_pos	0.883	0.151
382.002	9.999	rest	n/a	n/a
392.001	4.000	fb_a_pos	0.000	0.000
396.001	9.999	feel	n/a	n/a
406.000	4.002	fb_a_pos	-0.697	-0.654
410.002	10.000	feel	n/a	n/a
420.002	4.000	fb_a_pos	-0.391	-0.106
424.002	9.998	feel	n/a	n/a
434.000	4.001	fb_a_pos	0.071	0.543
438.001	10.000	feel	n/a	n/a
448.001	4.001	fb_a_pos	-0.323	-0.397
452.002	9.998	rest	n/a	n/a
462.000	4.002	fb_v_neg	0.000	0.000
466.002	10.000	feel	n/a	n/a
476.002	3.999	fb_v_neg	-0.569	0.240
480.001	10.000	feel	n/a	n/a
490.001	4.002	fb_v_neg	-0.154	-0.103
494.003	9.999	feel	n/a	n/a
504.002	3.998	fb_v_neg	0.471	0.040
508.000	10.002	feel	n/a	n/a
518.002	4.000	fb_v_neg	-0.334	0.249
522.002	10.000	rest	n/a	n/a
532.002	4.000	fb_a_neg	0.000	0.000
536.002	10.000	feel	n/a	n/a
546.002	3.998	fb_a_neg	0.366	-0.334
550.000	10.001	feel	n/a	n/a
560.001	4.001	fb_a_neg	-0.800	-0.280
564.002	10.000	feel	n/a	n/a
574.002	4.000	fb_a_neg	-0.151	0.420
578.002	10.000	feel	n/a	n/a
588.002	3.999	fb_a_neg	-0.691	0.271
592.001	27.999	finish	n/a	n/a
